CRN,first,last,company_name,employed_since,EDUCATION,no_of_connections,social_sentiment
6084895654,Adele,Holloway,Hayes-Shanahan,2011,1,664,-1
9143240180,Mamie,Vaughn,Fritsch Group,2016,2,331,1
8493777277,Eliza,Nash,Stanton Inc,2016,2,709,1
7097211440,Nannie,Elliott,"Weber, Hansen and Conn",2011,2,247,1
6040220631,Mittie,King,Ratke and Sons,2012,1,461,-1
8003272207,Maggie,Sandoval,McKenzie-Stroman,2012,3,598,-1
3917620267,Harvey,Hansen,"Stehr, Bednar and Koelpin",2014,1,624,-1
9222463705,Owen,Sparks,Smitham Group,2014,2,168,0
1152575991,Victor,Allison,Bode-Abshire,2012,1,33,1
8830629122,Troy,Harrington,Ratke-Littel,2014,1,764,1
1966418700,Ronald,Moss,"Renner, Lesch and Schmeler",2013,2,465,1
8422554407,Julia,Greer,Block Group,2016,1,205,-1
6483143575,Tyler,Aguilar,Klocko Inc,2015,1,277,-1
3445198106,Mary,McKinney,Christiansen-Franecki,2012,1,284,0
2265035141,Russell,Bates,Feeney Inc,2017,1,584,1
1838454736,Arthur,Carson,"Greenholt, McGlynn and Schamberger",2011,1,850,1
464656934,Caroline,Howard,"Pouros, O'Reilly and Armstrong",2016,1,86,1
222527587,Mike,Holmes,Rohan and Sons,2011,2,419,0
6074693960,Albert,Warren,"Braun, Renner and Pfannerstill",2013,3,179,1
2592075686,Marie,Pratt,"Spinka, Schmitt and Jaskolski",2011,3,323,0
6101509774,Johnny,Stone,"Graham, Rippin and Gleason",2011,1,317,-1
7287152024,Lola,Russell,Johnston-Feil,2013,1,541,-1
9982178182,Etta,Chapman,Smith and Sons,2017,2,202,0
2317670396,Isabella,Maxwell,Rowe LLC,2014,1,293,1
8440273927,Jeffery,Craig,King Group,2016,1,683,1
594494411,Betty,Wilkins,Runte-Jacobson,2016,1,76,1
6242193461,Dylan,Richards,Lueilwitz-Morar,2013,2,506,1
8068825505,Victoria,Garner,Beahan-Johns,2014,2,604,1
6685383615,Steve,Mills,"Schuster, Zboncak and Quigley",2011,2,37,1
1584924813,Alex,Fletcher,Swaniawski-Grant,2011,2,955,1
4739214321,Nancy,Ortega,Raynor and Sons,2017,3,484,-1
7190142945,Mabel,Richardson,"Heidenreich, Brakus and Kling",2014,1,314,1
6004932235,Luis,Harrington,Kreiger Inc,2014,1,797,1
6100689166,Eunice,Houston,Shields Group,2016,2,505,1
182491641,Nannie,Gibson,Romaguera LLC,2016,2,19,1
7687582827,Lily,Goodman,Upton-Maggio,2015,1,210,0
5180426129,Birdie,Lewis,"Cummings, Cormier and Goodwin",2017,1,453,-1
1946347751,Stella,Green,Kuphal-Schinner,2015,1,225,1
3939460608,Maude,Sherman,Ankunding Inc,2017,3,532,0
3555457673,Kevin,Quinn,Yost-Jacobi,2016,2,124,0
702093865,Jessie,George,Monahan Group,2017,1,814,1
3233535185,Alma,Santos,Waters and Sons,2013,3,926,1
5210405915,Clayton,Murray,"Berge, Crooks and Breitenberg",2014,1,743,1
70499366,Jon,Reid,Mraz LLC,2014,1,519,1
8418010925,Clifford,Mason,Collins-Will,2012,2,75,-1
9356595572,Marc,Ryan,"Nader, Breitenberg and Mitchell",2015,1,614,1
1227407159,Ronnie,Carpenter,Simonis-Bailey,2013,1,479,1
9576850275,Aiden,Underwood,"Homenick, Waelchi and Tremblay",2015,1,137,1
2224306942,Tommy,Lynch,"Ryan, Goodwin and Graham",2011,1,668,1
4158700941,Elijah,Grant,"McDermott, Kessler and Boyle",2013,2,690,1
8646331498,Jessie,Campbell,"Ebert, West and Marquardt",2011,1,457,1
3044453672,Derrick,Wheeler,Cremin-Rodriguez,2011,1,532,1
1402871507,Tyler,Sullivan,"Gorczany, Daniel and Cummings",2011,4,602,1
1887477642,Zachary,Willis,Lang Inc,2014,3,971,0
6446182699,Manuel,Lewis,"Kris, Collins and Daugherty",2017,1,436,-1
8467314400,Douglas,Boone,Kirlin Inc,2017,1,451,-1
8474007719,Sallie,Huff,Rosenbaum-Auer,2011,2,995,1
6610331808,Derek,Moran,Bayer LLC,2017,1,858,1
9479424576,Mark,King,Boyer LLC,2014,2,575,1
1879041590,Gavin,Warner,Schroeder-Kulas,2013,2,589,-1
5264336657,Gilbert,Brady,Borer-Legros,2016,3,207,-1
8343297587,Allie,Brewer,Gaylord-Osinski,2015,1,512,0
9080521206,Jerry,Pierce,"Wilderman, Reichert and Hoppe",2015,2,446,0
5135369761,Curtis,Davidson,Spinka-Stracke,2015,2,24,1
8004186156,Vernon,Richardson,"Lueilwitz, Zemlak and Stehr",2014,2,153,1
5038636740,Allen,Ortega,"Abernathy, Wehner and Renner",2013,2,729,0
2783219675,Elijah,Chambers,"Cummings, Daniel and Lakin",2017,2,160,0
3523651660,Nathan,Lawrence,Langworth-Watsica,2015,1,581,0
1248035479,Clifford,Smith,Nitzsche LLC,2014,3,238,1
9176789219,Ian,Soto,"Schulist, Conn and Pfeffer",2012,1,395,0
854063343,Jorge,Griffin,Spinka-Pagac,2013,1,457,-1
3132771664,Elva,Pierce,Gibson Group,2012,2,59,1
1889821595,Hunter,Gutierrez,Beer-Green,2012,2,385,1
6301867021,Lee,Barber,Miller-Sanford,2017,1,805,1
6375859255,Barry,Rice,"Mayert, Harris and Toy",2015,3,13,1
204873409,Arthur,Edwards,Klocko-Rogahn,2012,2,719,1
6441960333,Jorge,Hicks,Osinski LLC,2011,2,481,1
5466632642,Esther,Price,Rohan Inc,2014,3,847,-1
1962788999,Mattie,Osborne,Funk-Flatley,2012,2,278,1
4982266178,Ryan,Leonard,Harris LLC,2017,2,12,0
8593103084,Dylan,Newton,Lang and Sons,2016,1,288,0
4192947173,Nettie,Harper,D'Amore Inc,2012,2,92,1
5686691640,Carolyn,Holland,Harvey Group,2013,1,138,0
4992818381,Rachel,Cox,Beahan-Turcotte,2016,1,471,-1
1356303368,Bessie,Brock,Rohan LLC,2014,2,666,0
800244720,Dollie,Johnston,Mayert Group,2011,2,809,1
2008268729,Nannie,Page,Ondricka-Russel,2014,2,917,0
9272766273,Harvey,Silva,Quitzon-Hudson,2016,3,12,1
627569111,Calvin,Hoffman,Purdy LLC,2014,2,469,1
8313166542,Sara,Knight,Rath-Mayert,2015,2,659,1
5617066004,Lelia,Cunningham,"Torp, Cummings and Reinger",2015,1,115,-1
2479679507,Jesse,Page,Renner-Blanda,2012,2,278,-1
6201366861,Lelia,McLaughlin,"Parisian, Schmidt and Trantow",2012,2,220,1
7817347988,Harold,Vasquez,Huels Group,2013,1,74,1
2794078900,Eva,Wilkins,Sauer-Wolf,2014,2,284,1
8200542504,Louisa,Cooper,Murphy-Feest,2015,2,681,1
2075180856,Sara,Simon,Corkery Inc,2013,2,263,1
3053115867,Harriet,Anderson,"Thiel, Feest and Abbott",2011,2,267,1
4830862835,Leon,Munoz,Aufderhar and Sons,2011,1,741,0
2336732450,Noah,Christensen,"Carroll, Mohr and Altenwerth",2015,1,357,1
5785785586,Ida,Graves,Reinger LLC,2013,3,886,1
1038414768,Ann,Jimenez,Little-Powlowski,2014,2,694,1
4961226918,Evan,Drake,Osinski and Sons,2014,1,86,1
7371556532,Mathilda,Watson,Purdy-Gulgowski,2011,1,803,-1
3662692565,Rebecca,Fields,"Mohr, Gerhold and Mueller",2011,2,468,1
8688066295,Leon,Woods,Littel Group,2011,2,296,1
8364171258,Walter,Jackson,"Bergstrom, Frami and Brakus",2011,6,488,0
8441736649,Alexander,Herrera,Williamson-Koch,2017,1,176,-1
3981651791,Louise,Clarke,"Mann, Glover and Koepp",2014,6,687,1
6970483211,Eugene,Barnes,"West, Cassin and Gulgowski",2011,1,575,1
7225371938,Garrett,Warren,Zemlak Group,2015,2,88,1
5393840187,Edward,Gilbert,Davis-Dach,2017,2,620,1
3334574400,Sara,Frank,Kunze-Funk,2014,2,392,1
6664473254,Scott,Collins,"Haley, Schaden and Legros",2014,1,157,1
6595434300,Theresa,Wong,Keeling-Feest,2017,2,590,0
6407668661,Agnes,Rodriguez,"Upton, Lebsack and Kreiger",2013,2,343,1
565066936,Chester,Mitchell,Brakus Group,2011,1,350,1
2610546611,Victor,Jordan,Crooks-Boyle,2012,2,209,1
5578677797,Josie,Miller,Ritchie Group,2011,2,648,1
7343327064,Troy,Bennett,Jones-Jacobs,2011,3,1000,1
8270544617,Jacob,Logan,Gutkowski-Mann,2011,3,145,-1
3699363879,Howard,Fleming,Russel and Sons,2013,2,116,0
1296586597,Hallie,Shaw,Waters and Sons,2017,2,431,0
7093872141,Austin,Walters,"Herzog, Satterfield and Lowe",2014,1,896,1
2207619999,Jonathan,Phillips,Jacobi and Sons,2014,1,92,0
5521799167,Minerva,Griffith,"Cummerata, Fahey and Feeney",2013,2,805,1
10411646,Mabelle,Lynch,Kunde and Sons,2014,1,657,1
1660991063,Victor,Thompson,Mosciski LLC,2012,2,899,1
878193924,Joseph,Leonard,Lockman Inc,2015,1,800,1
7971707163,Barbara,Gill,Gislason and Sons,2012,2,604,-1
9889491154,Catherine,May,Stamm LLC,2013,2,351,1
9893294643,Jonathan,Long,"Dickens, Emmerich and Tromp",2017,2,185,1
1834238038,Marc,Chambers,McClure and Sons,2017,1,992,0
1348341811,Landon,Tate,Bogan Group,2015,2,336,0
5975567058,Clara,Barton,Rodriguez Group,2013,2,176,1
7972239384,Addie,Reyes,Armstrong and Sons,2017,2,337,0
7531043783,Joshua,Osborne,"Bradtke, Corkery and Harvey",2014,2,600,1
8812558445,Francis,Vargas,Cruickshank Inc,2011,3,388,1
9435541853,Allen,Moss,Nitzsche-Ondricka,2012,1,473,-1
4241780931,Olivia,Henry,Ernser Group,2016,2,702,1
4681646859,Billy,Simpson,Murray-Kuhlman,2015,1,725,0
8692843028,Katherine,Bates,"Grady, Wiza and Lebsack",2015,2,766,1
3359263372,Lillian,Hill,Ernser-McDermott,2014,1,41,1
4979434675,Trevor,Cobb,Willms LLC,2012,2,104,0
8485069147,Floyd,Richardson,Harber Group,2017,1,946,1
837985597,Lina,Harper,Bashirian Group,2016,1,81,1
4662137157,Sally,McCoy,"Wolff, Haley and Lebsack",2016,2,390,0
5633783714,Darrell,Patton,Volkman Group,2012,1,947,1
5364487870,Corey,Roberts,Roberts-O'Conner,2014,1,781,1
4356325520,Jean,Boone,Hermann Inc,2011,1,402,1
8658374302,Eddie,Pope,Braun-Collier,2013,1,561,-1
443407976,Harriet,Craig,Goodwin and Sons,2015,2,386,1
355373547,Clarence,Lynch,"Runolfsson, Lindgren and Schiller",2013,1,705,0
4007123082,Zachary,Johnson,Kub LLC,2017,1,447,-1
5763673280,Steve,Myers,McGlynn Group,2017,3,239,0
8222540293,Claudia,McCoy,Collier Group,2015,1,351,1
8363793475,Belle,Haynes,Hintz-Crona,2012,1,280,1
7061724621,Nicholas,Hughes,Bosco Group,2011,1,214,1
5706500592,Gabriel,Leonard,Gaylord-Paucek,2011,2,980,1
3298712689,Herman,Vega,"Olson, Parker and Keebler",2015,2,636,1
7358113951,Iva,Strickland,Ebert Inc,2013,1,265,-1
299106910,Logan,Patterson,Adams Inc,2014,2,480,1
9306302548,Gordon,Newman,Halvorson and Sons,2013,2,375,0
4350609374,Jeffrey,McBride,Stark-Balistreri,2013,3,511,1
5910503757,William,Mills,Treutel-Douglas,2012,1,780,1
1782400109,Winifred,Hart,"Braun, Tremblay and Wiegand",2015,2,185,1
29760752,Mina,Henry,Sawayn-Murray,2016,2,667,0
5857802852,Virgie,Cross,Rodriguez-Mosciski,2013,2,823,1
409534816,Alfred,White,"Schowalter, Hammes and Sanford",2014,1,131,1
4376109892,Todd,Adkins,Terry-Turner,2017,3,771,1
131977421,Ruby,Castillo,"Monahan, Keeling and Leffler",2013,1,534,1
6129681950,Beatrice,Sparks,Reinger-Paucek,2014,1,13,1
9864316020,Mamie,Murray,Stokes and Sons,2011,3,241,1
9872930230,Rachel,Burns,Schroeder-Hegmann,2013,1,911,1
6377334400,Helena,Garza,"Bahringer, Kirlin and Conroy",2012,1,945,-1
1958383534,Rhoda,Patton,"Schneider, Halvorson and Luettgen",2012,2,550,1
9587615344,Vera,Ortega,Ledner-Rempel,2011,1,364,-1
8803441179,Craig,Diaz,Bauch-Eichmann,2011,2,209,1
1936923192,Loretta,Weber,Jacobi LLC,2016,3,475,0
1151312939,Raymond,Valdez,"Ruecker, Senger and Harvey",2016,1,451,-1
5123652678,Rachel,West,Haley-Streich,2011,1,777,-1
8052717277,Alta,Gonzales,Carter Inc,2013,1,796,1
3708114525,Gordon,Ramos,Wintheiser-Gutkowski,2013,2,858,-1
8073597006,Ina,McKenzie,"Pacocha, Medhurst and Nicolas",2015,2,152,1
6382297882,Elnora,Colon,Fadel-Walsh,2016,2,794,1
4074779458,Carrie,McGee,Erdman and Sons,2011,2,256,1
3105792194,Tom,Hanson,Herzog LLC,2016,1,464,1
4228199966,Delia,McGuire,"Luettgen, Murazik and Langosh",2014,3,540,-1
3488296338,Wesley,Nichols,Bruen and Sons,2011,2,617,1
7262568920,Amelia,Curry,Herman-Jast,2014,1,81,-1
8236032492,Mina,Poole,Denesik-Lynch,2011,1,682,1
8317010092,Augusta,Bennett,"Schulist, Paucek and Sipes",2012,3,448,-1
7509740592,Lura,Hogan,"Cremin, Kohler and Langworth",2016,2,187,0
3847684163,Nelle,Lucas,Bergnaum Group,2013,2,320,1
2613630301,Donald,Horton,White-Moore,2015,1,251,-1
6426954094,Curtis,Flores,McLaughlin and Sons,2017,1,196,0
4650117846,Iva,Lawrence,Sawayn-Nitzsche,2014,1,717,1
8946578345,Danny,Jones,McCullough LLC,2017,2,611,1
1758710184,Nannie,Ward,Berge-Dach,2014,3,641,1
8497646196,Clifford,Cook,Mills-Lockman,2016,1,31,-1
8881816939,Mamie,Craig,Carroll LLC,2015,2,608,1
9462364163,Barbara,White,"Nader, Morar and Lowe",2013,3,681,1
7878423661,Alan,Jimenez,Collins Group,2011,2,427,1
3531277346,Melvin,Thomas,"Halvorson, Olson and Prohaska",2011,2,495,-1
3588204049,Ella,Quinn,Reinger-Dickinson,2015,2,232,0
4037009962,Edwin,Long,"Welch, Grimes and Krajcik",2017,3,868,1
4859394994,Rosie,Gomez,Toy Group,2012,1,914,1
2308995347,Micheal,Freeman,"Wilderman, Stanton and Schneider",2011,2,318,-1
9968146425,Lelia,Reid,Metz and Sons,2013,2,76,1
1897308648,Ian,Newton,"MacGyver, Grimes and Schumm",2016,1,898,1
789128437,Adrian,Graves,Feest-Grady,2017,2,913,0
1545774242,Rachel,Paul,"Cole, Rempel and Runte",2016,1,99,1
6835388281,Theodore,Taylor,"Goldner, Mann and Reynolds",2016,3,881,1
2888961776,Mattie,Goodwin,"Gerhold, Denesik and Abbott",2016,2,571,1
3818061547,Mollie,Santos,Sipes LLC,2016,1,184,-1
6319555046,Cole,Walton,"Spencer, Mitchell and Carter",2012,1,499,1
3666646418,Patrick,Wallace,Vandervort LLC,2011,2,89,-1
1883516251,Daisy,Zimmerman,Funk Group,2016,2,323,0
6350821246,Landon,Ballard,Parker-Cassin,2017,2,342,-1
6188121760,Jerry,Luna,Johnson-Cassin,2012,1,636,-1
906411278,Landon,Moody,Bergnaum and Sons,2011,1,653,1
9109445382,Alvin,Ryan,Rosenbaum and Sons,2012,2,356,1
1989021512,Carlos,Torres,Mueller Group,2011,1,744,1
5237231862,Jeff,Higgins,Auer-Romaguera,2017,2,323,1
5971978470,Hester,Casey,"Paucek, Nienow and Considine",2016,2,221,0
5147175154,Craig,Sparks,Stracke Inc,2015,2,300,1
9241080278,Roxie,Pearson,"Nikolaus, Cruickshank and Pollich",2015,1,23,0
3661356033,Lula,Poole,Keebler LLC,2015,2,778,1
6294328836,Oscar,Valdez,Champlin-Parisian,2014,1,31,-1
9998700568,Curtis,Gonzalez,"Weber, Brekke and Sipes",2017,2,612,-1
8172845228,Derek,Soto,"Shields, Reinger and Bosco",2015,1,819,0
3048090066,Katie,Chambers,"Altenwerth, Trantow and Dickens",2012,1,746,0
3965351717,Clyde,Ingram,"Anderson, Larson and Bins",2014,3,740,1
737703579,Jerome,Russell,Wintheiser-Moore,2014,3,505,1
7183342644,Miguel,Kelly,Howe Group,2011,3,814,0
573628584,Helen,Kelly,"Gislason, Kozey and Wyman",2014,2,684,1
1096493939,Winifred,Douglas,Kreiger-Schuppe,2012,3,633,1
9339669507,Gene,Farmer,"Cronin, Howell and McKenzie",2013,2,662,0
4620575120,Susie,Mendez,Nitzsche-Mills,2011,3,613,-1
9237052015,Randall,Watts,Kiehn-Larkin,2011,3,179,0
8409559141,Jacob,Dawson,Miller Inc,2013,3,227,1
9556290247,Luke,Jefferson,"Baumbach, Larkin and O'Reilly",2013,2,992,1
855495460,Rebecca,Ballard,Keeling-Ziemann,2013,1,931,-1
7509412311,Virgie,Kim,"Little, Torp and Medhurst",2014,2,413,1
4360296749,Marvin,Garza,Brakus Inc,2014,2,258,1
6762715676,Victor,Washington,Hermiston Group,2011,3,393,1
2407678580,Herbert,Tyler,"Tremblay, Padberg and Emmerich",2014,2,962,0
564599011,Louise,Hoffman,Haag Group,2012,2,150,1
6338949106,George,Foster,"Mueller, Carroll and Gleichner",2017,2,382,1
9537548773,Rosa,Baldwin,Koepp Inc,2014,3,439,-1
9707168446,Harry,Murray,"Bayer, Kautzer and Christiansen",2011,3,89,0
3337753358,Pearl,Burke,Keebler-Treutel,2012,2,89,1
9841028847,Teresa,Drake,"Stehr, Leffler and Okuneva",2015,2,498,1
9533112638,Dora,Wright,Waters LLC,2016,2,56,1
6091436422,Lelia,Rhodes,Tillman-Bashirian,2012,1,477,-1
9021225903,Vera,Kim,McCullough-Thiel,2015,2,265,0
9712941297,Alma,Rose,Schiller-Strosin,2014,1,125,1
9482604264,Mae,Lambert,Beahan and Sons,2012,1,463,1
4364100219,Nettie,Murray,Schulist-Greenfelder,2013,2,669,1
6358836126,Bettie,Mullins,"Dietrich, Kohler and Bartoletti",2015,2,634,1
1799957110,Nell,Larson,"Brakus, Anderson and Rodriguez",2012,3,344,0
7829181031,Landon,Bradley,"Lowe, Upton and Ratke",2016,1,602,1
5159679585,Walter,Lawrence,Legros LLC,2016,1,331,-1
4491747229,Mark,Larson,"Keeling, Hayes and Roob",2011,2,101,1
3385816834,Rosetta,Dean,Senger-Gusikowski,2013,1,424,0
3166128885,Adele,McLaughlin,White LLC,2015,2,939,-1
2740181026,Edgar,Clark,Jenkins-Kling,2014,1,34,-1
1026390990,Julia,Elliott,Runolfsson-Crist,2012,1,195,1
5793559836,Mark,Woods,Lebsack Group,2013,2,982,1
3163142934,Mollie,Watts,"Jakubowski, Purdy and Hand",2014,3,732,1
787777939,Janie,Wagner,Kautzer LLC,2015,3,254,1
1620985704,Mable,Alvarez,Pfeffer-Jaskolski,2011,2,548,1
3917237533,Isabella,Jennings,"Jakubowski, Witting and Schamberger",2013,3,933,1
8300693433,Adrian,Larson,"Nicolas, Nienow and Huel",2013,1,260,-1
5985335988,Michael,Flores,Boyer-Friesen,2013,2,781,0
5486285233,Emma,Lindsey,"Kuvalis, O'Conner and Altenwerth",2011,2,803,1
6431448080,Evan,Smith,Wisoky Group,2013,1,787,1
6288189192,Edith,Lee,Parisian Inc,2016,2,593,1
3304829068,Dale,Perkins,Marvin-Weissnat,2014,1,41,0
4437334113,Mayme,Jones,Stark and Sons,2012,3,372,1
6669672892,Jesse,Arnold,Gibson Inc,2013,2,960,-1
1538924703,Ronald,Garner,"Muller, Watsica and Carter",2011,1,491,1
4361889004,Leonard,Wood,Nikolaus Group,2011,2,955,1
524184356,Nathaniel,Hogan,Gulgowski-Nitzsche,2016,1,510,1
6018410959,Bertha,Fisher,Gaylord-Sipes,2012,2,10,0
9936883308,Cornelia,Buchanan,Ziemann-Ebert,2012,1,768,-1
3979839850,Virginia,Wolfe,"Kassulke, Beier and Hagenes",2017,1,608,1
1908199341,Blanche,Gibbs,"Leuschke, Ebert and Kerluke",2017,2,125,1
3340937626,Hettie,Ruiz,Carroll-Brekke,2013,1,890,-1
986145430,Lida,Schneider,"Kessler, Zemlak and Upton",2012,1,127,-1
3654689442,Frank,Page,Ledner LLC,2015,3,234,1
7387994612,Connor,Romero,Borer-Gutkowski,2015,2,394,1
4776718906,Josephine,Patterson,Leffler LLC,2013,1,767,-1
5907146182,Lester,Simmons,Kuhlman and Sons,2012,2,650,-1
9470004313,Amanda,Farmer,"Nitzsche, Stiedemann and McClure",2014,2,70,1
2818311654,Louise,Lopez,"Johns, Olson and Brakus",2013,2,317,1
7280873306,Ricky,Dixon,"Corkery, Kulas and Jenkins",2013,2,655,0
9501584170,Lettie,Chambers,Pfannerstill Group,2013,1,887,1
1790045038,Jerry,Kennedy,Miller-Flatley,2015,2,21,-1
4388766847,Stella,Miles,"Aufderhar, Gleason and Witting",2015,1,632,1
8639641431,Loretta,Newton,Fay and Sons,2017,1,710,1
2607743912,Verna,Wolfe,Ankunding-Rutherford,2011,2,167,0
2475995726,Nicholas,Fitzgerald,"Kling, Fahey and Auer",2016,1,308,1
2874612295,Walter,Soto,Bradtke-Bogan,2014,1,146,1
98972271,Brett,Ray,Dickinson-Schowalter,2013,2,559,1
8583742359,Erik,Stanley,"Breitenberg, Luettgen and Quigley",2014,1,726,1
4036699005,Lura,Gill,Becker LLC,2017,3,963,1
3013580937,Elizabeth,Stone,Grimes Inc,2012,2,190,1
7443708311,Bessie,Murphy,"Kub, Blanda and Steuber",2017,2,76,1
5475899084,Verna,Cruz,Kuhn LLC,2011,1,750,1
3617956102,Harry,Tyler,"Lind, Stiedemann and Klein",2013,2,461,0
4486588312,Cecelia,Brady,Yost-Swift,2013,3,967,1
5856363687,Etta,Walsh,"Schiller, Nienow and Dach",2016,2,33,1
3814503371,Hester,Ortiz,"Anderson, Blanda and Willms",2011,2,420,1
1718280712,Wayne,Castro,Beahan Group,2015,1,159,1
8911465266,Herman,Ferguson,"Emmerich, Mraz and Cormier",2014,2,500,1
9686011097,Irene,Carr,Goldner-Fisher,2016,1,31,1
9106407459,Cordelia,Erickson,"Jakubowski, Keeling and DuBuque",2013,2,322,0
4498629568,Oscar,Park,"Rutherford, Jaskolski and Bruen",2016,1,579,1
1794474527,Anne,Hubbard,Berge-Thompson,2012,2,251,-1
9843596380,Sadie,Henderson,Russel-Windler,2011,2,38,-1
4872177691,Vera,Nunez,"Senger, Schaden and Kub",2013,2,363,0
710205059,Shawn,Powell,"Jacobi, Halvorson and Gottlieb",2016,1,904,0
2404452513,Iva,Martin,Bernhard Group,2011,2,916,1
2973225230,Birdie,Collier,Wiza-Greenholt,2012,2,858,1
2187902935,Alex,Newton,"Prosacco, Corwin and Reynolds",2016,2,784,1
9923557989,Elmer,Scott,"Hermann, Senger and Schimmel",2013,1,293,-1
1109583252,Mike,Kennedy,Hirthe and Sons,2011,1,568,-1
4408949334,Warren,Castillo,Raynor and Sons,2013,2,751,1
6767009217,Alan,Underwood,Beier-Blanda,2015,2,115,1
3163212741,Isabel,Barnes,"Prosacco, Braun and Runolfsson",2017,2,728,0
7483235782,Lottie,Martinez,Nicolas-Towne,2014,2,548,1
9623905347,Nora,Lewis,"Brakus, Johns and Buckridge",2011,2,378,-1
508210456,Justin,Grant,"Okuneva, Kris and Grimes",2017,1,283,-1
6616418236,Kathryn,Williams,"Schneider, Bartell and Cormier",2012,3,743,1
6105354434,Dominic,Doyle,"Schuppe, Sanford and Brown",2015,2,579,1
200694291,Melvin,Spencer,Larson-Ziemann,2012,1,892,-1
4711420634,Ina,Tyler,Goldner-Nicolas,2013,1,478,-1
8028622914,Kenneth,Ward,Auer-Marks,2013,2,896,0
1687131572,Jesus,McDaniel,Hartmann Inc,2014,3,493,1
6474004325,Marion,Owens,Abshire and Sons,2012,3,88,1
2075080325,Jimmy,Foster,"Luettgen, Wunsch and Johns",2012,1,556,1
1760283411,Darrell,Summers,Casper-Collins,2011,1,228,1
5431644776,Kenneth,George,"Upton, Goldner and Kshlerin",2015,2,429,1
6657784935,Norman,Saunders,Langworth Group,2016,2,662,0
8284764343,Roger,Ruiz,"Hyatt, Bauch and Nader",2012,1,516,1
4815741833,Alice,Blake,Dooley-Macejkovic,2013,1,844,-1
8888174304,Willie,Bradley,"Rath, Kassulke and Rolfson",2013,1,314,1
7102617835,Isaac,Walsh,"Wolf, Tillman and Feeney",2017,2,769,1
4391016645,Emilie,Rowe,Muller-Tillman,2013,3,647,0
5849273729,Thomas,Wallace,Christiansen-Hartmann,2015,2,62,1
1080901170,Manuel,Ross,Shanahan Group,2013,3,533,1
4577927817,Loretta,Anderson,Goodwin Inc,2017,1,508,1
4536656290,Luke,Boyd,Sporer-Will,2011,2,24,1
3659740250,Ruth,Ramirez,Wolff and Sons,2015,2,987,-1
7500541071,Virgie,Henderson,Ward and Sons,2014,1,984,1
6723415974,Ronnie,May,"Daugherty, Beatty and Doyle",2014,2,807,1
1036842701,Hunter,Harrington,Ward-Morissette,2012,2,176,1
8213972907,Oscar,Beck,Hamill-Brekke,2014,2,493,1
5017097594,Lula,Bennett,"Rath, Windler and Windler",2015,2,836,1
871399347,Kyle,Fisher,Schowalter-Stanton,2016,2,623,1
3151386754,Lucy,Wallace,Rolfson-Aufderhar,2012,2,923,-1
7870638685,Frances,May,Stark-Towne,2013,2,988,1
8134755283,Gregory,Pierce,Labadie LLC,2016,2,454,-1
847619025,Roy,Rodriguez,"Littel, Lubowitz and Kuhic",2016,2,373,1
4820767155,Jason,Hart,Heller and Sons,2012,2,123,-1
